Wavelength_um,Total_T,Planet
10.42561334,1.19024e-05,GJ_1214b
10.47774141,0.000110761,GJ_1214b
10.53013012,0.000423445,GJ_1214b
10.58278077,0.000119051,GJ_1214b
10.63569467,0.000222875,GJ_1214b
10.68887314,0.000622204,GJ_1214b
10.74231751,0.000150969,GJ_1214b
10.7960291,0.000610142,GJ_1214b
10.85000924,6.98095e-05,GJ_1214b
10.90425929,0.000228691,GJ_1214b
10.95878058,2.37318e-05,GJ_1214b
11.01357449,5.89498e-06,GJ_1214b
11.06864236,0.000129482,GJ_1214b
11.12398557,0.000418573,GJ_1214b
11.1796055,0.000382035,GJ_1214b
11.23550353,0.000146413,GJ_1214b
11.29168104,0.000348669,GJ_1214b
11.34813945,0.000284906,GJ_1214b
11.40488015,0.000322857,GJ_1214b
11.46190455,0.000241114,GJ_1214b
11.51921407,0.000762359,GJ_1214b
11.57681014,0.000111319,GJ_1214b
11.63469419,2.0712e-05,GJ_1214b
11.69286766,1.0382e-05,GJ_1214b
11.751332,8.60267e-06,GJ_1214b
11.81008866,6.42837e-05,GJ_1214b
11.8691391,0.000138864,GJ_1214b
11.9284848,0.000363592,GJ_1214b
11.98812722,0.00020676,GJ_1214b
12.04806786,0.000223499,GJ_1214b
12.1083082,0.000168815,GJ_1214b
12.16884974,0.000656578,GJ_1214b
12.22969399,0.000354737,GJ_1214b
12.29084246,0.000128193,GJ_1214b
12.35229667,0.000191019,GJ_1214b
12.41405815,2.83628e-07,GJ_1214b
12.47612845,9.39812e-06,GJ_1214b
12.53850909,8.96034e-08,GJ_1214b
12.60120163,4.63337e-06,GJ_1214b
12.66420764,0.000132357,GJ_1214b
12.72752868,2.45115e-05,GJ_1214b
12.79116632,0.000467254,GJ_1214b
12.85512215,5.95242e-05,GJ_1214b
12.91939776,0.000230934,GJ_1214b
12.98399475,3.27178e-05,GJ_1214b
13.04891473,8.51252e-06,GJ_1214b
13.1141593,4.84942e-05,GJ_1214b
13.1797301,3.3097e-05,GJ_1214b
13.24562875,5.81898e-06,GJ_1214b
13.31185689,1.08661e-06,GJ_1214b
13.37841618,4.48521e-05,GJ_1214b
13.44530826,2.4859e-09,GJ_1214b
13.5125348,7.43225e-08,GJ_1214b
13.58009747,1.65899e-06,GJ_1214b
13.64799796,8.05316e-07,GJ_1214b
13.71623795,1.07245e-06,GJ_1214b
13.78481914,4.83532e-05,GJ_1214b
13.85374323,4.14086e-07,GJ_1214b
13.92301195,7.89435e-07,GJ_1214b
13.99262701,4.60653e-08,GJ_1214b
